t [s],a [m/s^2],v [km/h],d [km],Pel [kW],FT [kN],E [kWh],I [A],R0 [N/kN],R0 [kN],Re [kN],R [kN]
1073,0.19269998986381748,103.8819131903287,27.974957141639205,2940.0,76.24041333826092,315.1549110181261,980.0,3.675424784694452,11.157503558308482,5.451897916594115,16.6094014749026
1074,0.19078707123150973,104.57563315383845,28.00390957863145,2940.0,75.73465979736501,315.97157768479275,980.0,3.703819883714043,11.2437026881802,5.451897916594115,16.695600604774313
1075,0.1889125379631094,105.26246661027189,28.033053759154242,2940.0,75.24049411955485,316.7882443514594,980.0,3.7321192923344566,11.329611330276528,5.451897916594115,16.78150924687064
1076,0.18707503349474638,105.94255174693907,28.062387789481633,2940.0,74.75749705291413,317.6049110181261,980.0,3.760323187375695,11.415230021370744,5.451897916594115,16.86712793796486
1077,0.1852732689188231,106.61602186752016,28.091909813594754,2940.0,74.28527027430549,318.42157768479274,980.0,3.7884317432021324,11.500559290781561,5.451897916594115,16.952457207375677
1078,0.18350601869828598,107.28300563562793,28.121618011859077,2940.0,73.82343506388327,319.2382443514594,980.0,3.81644513196345,11.585599661104542,5.451897916594115,17.03749757769866
1079,0.18177211670823348,107.94362730294175,28.151510599767214,2940.0,73.37163108084806,320.05491101812606,980.0,3.8443635238183043,11.670351648891087,5.451897916594115,17.122249565485202
1080,0.18007045257570495,108.5980069230914,28.181585826743053,2940.0,72.92951523142507,320.8715776847927,980.0,3.8721870871420614,11.75481576527905,5.451897916594115,17.20671368187317
1081,0.1783999682914509,109.24626055236394,28.21184197500353,2940.0,72.49676062096225,321.6882443514594,980.0,3.899915988719797,11.83899251657864,5.451897916594115,17.290890433172756
1082,0.17675965507010669,109.88850043821316,28.242277358474446,2940.0,72.0730555828557,322.50491101812605,980.0,3.9275503939257144,11.922882404817067,5.451897916594115,17.37478032141118
1083,0.1751485504375212,110.52483519646555,28.27289032175704,2940.0,71.65810277773002,323.3215776847927,980.0,3.955090466889962,12.006485928244961,5.451897916594115,17.458383844839076
1084,0.17356573552606266,111.15536997804062,28.303679239142387,2940.0,71.25161835694165,324.1382443514594,980.0,3.982536370653809,12.08980358180744,5.451897916594115,17.541701498401554
1085,0.17201033256056783,111.78020662593444,28.33464251367072,2940.0,70.85333118504415,324.95491101812604,980.0,4.009888267314002,12.172835857582323,5.451897916594115,17.624733774176438
1086,0.17048150251924843,112.39944382315248,28.365778576233094,2940.0,70.46298211636352,325.7715776847927,980.0,4.037146318157107,12.255583245187966,5.451897916594115,17.70748116178208
1087,0.1689784429553401,113.01317723222178,28.397085884713007,2940.0,70.08032332128688,326.58824435145937,980.0,4.064310683784529,12.338046232162775,5.451897916594115,17.78994414875689
1088,0.16750038596659375,113.621499626861,28.428562923165657,2940.0,69.70511765827504,327.40491101812603,980.0,4.091381524228884,12.420225304318485,5.451897916594115,17.8721232209126
1089,0.1660465963008932,114.22450101634074,28.460208201032767,2940.0,69.3371380879745,328.2215776847927,980.0,4.118358999062318,12.502120946068978,5.451897916594115,17.95401886266309
1090,0.1646163695873377,114.82226876302396,28.49202025239101,2940.0,68.97616712613213,329.03824435145935,980.0,4.14524326749733,12.583733640736352,5.451897916594115,18.03563155733047
1091,0.16320903068308432,115.41488769353836,28.523997635232202,2940.0,68.62199633231035,329.854911018126,980.0,4.172034488480607,12.66506387083578,5.451897916594115,18.116961787429897
1092,0.16182393212709786,116.00244020399747,28.556138930773525,2940.0,68.27442583166518,330.6715776847927,980.0,4.198732820780356,12.746112118340623,5.451897916594115,18.198010034934736
1093,0.16046045269273135,116.58500635965503,28.588442742796254,2940.0,67.9332638672889,331.48824435145934,980.0,4.22533842306755,12.826878864929068,5.451897916594115,18.27877678152318
1094,0.1591179960317544,117.16266398934886,28.620907697011393,2940.0,67.59832638083408,332.304911018126,980.0,4.251851453991505,12.907364592213558,5.451897916594115,18.359262508807674
1095,0.15779598940307688,117.73548877506317,28.653532440450896,2940.0,67.26943661933042,333.12157768479267,980.0,4.278272072250166,12.987569781954159,5.451897916594115,18.439467698548274
1096,0.1564938824799845,118.30355433691425,28.686315640883112,2940.0,66.94642476628214,333.93824435145933,980.0,4.304600436655416,13.067494916256814,5.451897916594115,18.51939283285093
1097,0.15521114623021767,118.8669323138422,28.719255986251273,2940.0,66.62912759529259,334.754911018126,980.0,4.330836706193771,13.14714047775761,5.451897916594115,18.599038394351727
1098,0.15394727186369317,119.42569244027098,28.752352184133787,2940.0,66.31738814460778,335.57157768479266,980.0,4.3569810400827205,13.226506949793798,5.451897916594115,18.678404866387915
1099,0.15270176984309022,119.97990261898026,28.785602961225347,2940.0,66.01105541110093,336.3882443514593,980.0,4.38303359782302,13.305594816562534,5.451897916594115,18.75749273315665
1100,0.15147416895291096,120.52962899041539,28.819007062837766,2940.0,65.70998406234042,337.204911018126,980.0,4.408994539247151,13.384404563268005,5.451897916594115,18.83630247986212
1101,0.15026401542297188,121.07493599864587,28.85256325241958,2940.0,65.41403416549053,338.02157768479265,980.0,4.434864024564237,13.462936676257769,5.451897916594115,18.914834592851882
1102,0.14907087210260495,121.61588645416856,28.88627031109358,2940.0,65.12307093189412,338.8382443514593,980.0,4.460642214401597,13.541191643148895,5.451897916594115,18.99308955974301
1103,0.1478943176821367,122.15254159373794,28.920127037211344,2940.0,64.8369644762759,339.654911018126,980.0,4.486329269843152,13.619169952944572,5.451897916594115,19.071067869538687
1104,0.14673394595847794,122.68496113739363,28.954132245924,2940.0,64.55558958958689,340.47157768479263,980.0,4.511925352464893,13.696872096141764,5.451897916594115,19.14877001273588
1105,0.14558936514190116,123.21320334284417,28.988284768768477,2940.0,64.27882552458587,341.2882443514593,980.0,4.537430624367566,13.774298564830435,5.451897916594115,19.22619648142455
1106,0.14446019720130193,123.73732505735501,29.022583453268503,2940.0,64.0065557933219,342.10491101812596,980.0,4.562845248206759,13.851449852784882,5.451897916594115,19.303347769379
1107,0.14334607724544504,124.25738176727971,29.057027162549705,2940.0,63.73866797574475,342.9215776847926,980.0,4.588169387220546,13.928326455547658,5.451897916594115,19.38022437214177
1108,0.1422466529378805,124.77342764536331,29.091614774968125,2940.0,63.47505353872768,343.7382443514593,980.0,4.613403205254802,14.004928870506431,5.451897916594115,19.45682678710055
1109,0.14116158394338538,125.28551559593967,29.126345183751642,2940.0,63.215607664839084,344.55491101812595,980.0,4.638546866786392,14.081257596964354,5.451897916594115,19.533155513558473
1110,0.14009054140394278,125.79369729813587,29.161217296653593,2940.0,62.96022909024844,345.3715776847926,980.0,4.663600536944296,14.157313136204218,5.451897916594115,19.609211052798337
1111,0.13903320744241424,126.29802324719006,29.196230035618225,2940.0,62.708819951195935,346.1882443514593,980.0,4.688564381528808,14.233095991546723,5.451897916594115,19.684993908140836
1112,0.1379892746921906,126.79854279398276,29.231382336457276,2940.0,62.46128563849588,347.00491101812594,980.0,4.713438567028963,14.30860666840338,5.451897916594115,19.760504584997495
1113,0.13695844585123115,127.29530418287463,29.266673148537393,2940.0,62.217534659581716,347.8215776847926,980.0,4.738223260638218,14.383845674324116,5.451897916594115,19.83574359091823
1114,0.13594043325900948,127.78835458793905,29.302101434477784,2940.0,61.97747850763474,348.63824435145926,980.0,4.762918630268571,14.458813519040142,5.451897916594115,19.91071143563426
1115,0.13493495849498854,128.2777401476715,29.33766616985773,2940.0,61.741031537370475,349.4549110181259,980.0,4.787524844563146,14.533510714502146,5.451897916594115,19.985408631096263
1116,0.1339417519973428,128.76350599825344,29.373366342933554,2940.0,61.50811084708603,350.2715776847926,980.0,4.812042072907351,14.607937774914179,5.451897916594115,20.059835691508294
1117,0.13296055270073043,129.2456963054439,29.409200954364625,2940.0,61.278636166598666,351.08824435145925,980.0,4.836470485438721,14.682095216763512,5.451897916594115,20.133993133357627
1118,0.13199110769200223,129.7243542951665,29.445169016948043,2940.0,61.052529750730834,351.9049110181259,980.0,4.860810253055464,14.755983558846616,5.451897916594115,20.207881475440733
1119,0.13103317188280672,130.1995222828577,29.481269555361656,2940.0,60.82971627802018,352.7215776847926,980.0,4.885061547423839,14.829603322291513,5.451897916594115,20.28150123888563
1120,0.1300865076981195,130.6712417016358,29.517501605915058,2940.0,60.610122754353945,353.53824435145924,980.0,4.909224540984388,14.902955030576745,5.451897916594115,20.354852947170862
1121,0.1291508847797907,131.13955312934903,29.553864216308252,2940.0,60.39367842124745,354.3549110181259,980.0,4.933299406957132,14.9760392095471,5.451897916594115,20.427937126141217
1122,0.12822607970426167,131.6044963145563,29.590356445397685,2940.0,60.18031466850422,355.17157768479257,980.0,4.957286319345749,15.04885638742633,5.451897916594115,20.500754304020443
1123,0.12731187571365776,132.06611020149163,29.626977362969356,2940.0,59.96996495101245,355.98824435145923,980.0,4.9811854529408,15.121407094826932,5.451897916594115,20.573305011421045
1124,0.12640806245951475,132.52443295406079,29.663726049518736,2940.0,59.7625647094483,356.8049110181259,980.0,5.004996983322103,15.193691864757337,5.451897916594115,20.645589781351454
1125,0.12551443575844312,132.97950197891507,29.700601596037206,2940.0,59.558051294670804,357.62157768479256,980.0,5.0287210868602195,15.265711232626463,5.451897916594115,20.71760914922058
1126,0.12463079735907948,133.43135394764545,29.737603103804783,2940.0,59.35636389560715,358.4382443514592,980.0,5.052357940717182,15.337465736245885,5.451897916594115,20.789363652840002
1127,0.12375695471971329,133.88002481813814,29.774729684188923,2940.0,59.157443470439176,359.2549110181259,980.0,5.075907722846467,15.408955915829775,5.451897916594115,20.860853832423892
1128,0.12289272079601665,134.3255498551291,29.8119804584491,2940.0,58.96123268091414,360.07157768479254,980.0,5.099370611992261,15.480182313992664,5.451897916594115,20.93208023058678
1129,0.12203791383833894,134.76796364999478,29.849354557547034,2940.0,58.76767582961329,360.8882443514592,980.0,5.122746787688058,15.551145475745187,5.451897916594115,21.003043392339304
1130,0.12119235719806101,135.2073001398128,29.886851121962284,2940.0,58.57671880002208,361.70491101812587,980.0,5.146036430254648,15.621845948487977,5.451897916594115,21.07374386508209
1131,0.12035587914253534,135.64359262572583,29.924469301513053,2940.0,58.3883089992554,362.52157768479253,980.0,5.1692397207975,15.692284282003719,5.451897916594115,21.144182198597836
1132,0.11952831267816486,136.07687379063896,29.962208255181995,2940.0,58.20239530329977,363.3382443514592,980.0,5.1923568412035905,15.762461028447529,5.451897916594115,21.214358945041646
1133,0.11870949538120207,136.50717571628033,30.000067150946844,2940.0,58.01892800464285,364.15491101812586,980.0,5.215387974137717,15.832376742335756,5.451897916594115,21.28427465892987
1134,0.11789926923587242,136.9345298996527,30.038045165615724,2940.0,57.83785876216813,364.9715776847925,980.0,5.238333303038317,15.902031980533287,5.451897916594115,21.353929897127404
1135,0.11709748047945198,137.3589672689018,30.07614148466691,2940.0,57.65914055319995,365.7882443514592,980.0,5.261193012112809,15.971427302239412,5.451897916594115,21.42332521883353
1136,0.1163039794539472,137.78051819862785,30.114355302092957,2940.0,57.482727627590506,366.60491101812585,980.0,5.283967286332518,16.04056326897242,5.451897916594115,21.492461185566537
1137,0.11551862046404904,138.19921252466204,30.152685820248973,2940.0,57.308575463746976,367.4215776847925,980.0,5.306656311427173,16.109440444552874,5.451897916594115,21.56133836114699
1138,0.11474126164104856,138.6150795583326,30.191132249704943,2940.0,57.136640726502414,368.2382443514592,980.0,5.329260273879032,16.178059395085814,5.451897916594115,21.62995731167993
1139,0.11397176481242224,139.0281481002404,30.22969380910197,2940.0,56.96688122673991,369.05491101812584,980.0,5.351779360916624,16.246420688941722,5.451897916594115,21.69831860553584
1140,0.11320999537680873,139.43844645356512,30.26836972501222,2940.0,56.79925588268417,369.8715776847925,980.0,5.374213760508175,16.314524896736593,5.451897916594115,21.766422813330706
1141,0.11245582218411683,139.84600243692162,30.307159231802565,2940.0,56.633724682780006,370.68824435145916,980.0,5.396563661354696,16.38237259131093,5.451897916594115,21.834270507905046
1142,0.11170911742051733,140.25084339678443,30.34606157150169,2940.0,56.47024865008109,371.5049110181258,980.0,5.418829252882775,16.449964347707883,5.451897916594115,21.901862264302
1143,0.11096975649808535,140.6529962194983,30.38507599367062,2940.0,56.30878980807715,372.3215776847925,980.0,5.4410107252370965,16.51730074315052,5.451897916594115,21.969198659744638
1144,0.11023761794887324,141.0524873428914,30.424201755276506,2940.0,56.14931114789124,373.13824435145915,980.0,5.4631082692726824,16.5843823570183,5.451897916594115,22.036280273612412
1145,0.10951258332320472,141.44934276750737,30.46343812056962,2940.0,55.99177659678261,373.9549110181258,980.0,5.485122076546903,16.65120977082278,5.451897916594115,22.103107687416898
1146,0.10879453709199424,141.84358806747088,30.502784360963368,2940.0,55.83615098789439,374.7715776847925,980.0,5.507052339311238,16.717783568182654,5.451897916594115,22.16968148477677
1147,0.10808336655290289,142.23524840100208,30.542239754917322,2940.0,55.68240003118807,375.58824435145914,980.0,5.528899250502856,16.78410433479815,5.451897916594115,22.236002251392268
1148,0.10737896174015656,142.62434852059252,30.5818035878231,2940.0,55.53049028551031,376.4049110181258,980.0,5.55066300373595,16.850172658424743,5.451897916594115,22.30207057501886
1149,0.08931328611690095,143.01091278285708,30.62147515189302,2673.120498074519,50.00588343431553,377.14744448981315,891.0401660248398,5.5723437932929265,16.91598912884641,5.451897916594115,22.367887045440526
1150,0.07576397760727278,143.33244061287792,30.661245062086874,2472.7646553608943,45.86792898612439,377.8343235607467,824.2548851202981,5.590421662898909,16.970868198959707,5.451897916594115,22.422766115553824
1151,0.06520855933719823,143.6051909322641,30.701097510912586,2316.5637595343724,42.64820503840845,378.4778134939507,772.1879198447908,5.605788848986564,17.017518434918337,5.451897916594115,22.469416351512454
1152,0.05675212656605754,143.839941745878,30.74102044600677,2191.3521837840754,40.071583868416795,379.0865224338907,730.4507279280252,5.619038475568411,17.057740385956173,5.451897916594115,22.509638302550286
1153,0.049830007971606236,144.04424940151583,30.78100436144391,2088.8129818881935,37.964593592310734,379.666748262193,696.2709939627312,5.630587466238253,17.092799708903065,5.451897916594115,22.544697625497182
1154,0.04406641546311266,144.2236374302136,30.821041567948317,2003.4056211877005,36.21187401786114,380.22324982363403,667.8018737292334,5.640741329140174,17.12362383620681,5.451897916594115,22.575521752800928
1155,0.03920062237222489,144.38227652588083,30.86112572266444,1931.2825986257967,34.733445161763775,380.7597172121412,643.7608662085988,5.649731273938113,17.150914652084666,5.451897916594115,22.602812568678782
1156,0.03504555292638936,144.52339876642085,30.90125151089948,1869.681125490047,33.47196151420219,381.27907308033286,623.2270418300157,5.657736859610967,17.175217244536885,5.451897916594115,22.627115161131
1157,0.03146320404486356,144.64956275695585,30.941414422222174,1816.5617514509809,32.38515039309069,381.783673566847,605.5205838169936,5.664900514794355,17.196963984813546,5.451897916594115,22.64886190140766
1158,0.02834937290464373,144.76283029151736,30.981610587923353,1770.383624696728,31.441115305364963,382.27544679592944,590.1278748989093,5.6713372277930345,17.216503943428844,5.451897916594115,22.66840186002296
1159,0.025623798438967386,144.86488803397407,31.021836659913003,1729.9593080390366,30.61530552601745,382.7559910481625,576.6531026796789,5.677141231132633,17.234123182484876,5.451897916594115,22.686021099078992
1160,0.0232235893235471,144.95713370835435,31.062089718488327,1694.3579252110765,29.88849678364054,383.2266460273878,564.7859750703587,5.682390743524202,17.250059150874772,5.451897916594115,22.70195706746889
1161,0.021098720184918228,145.04073862991913,31.10236720075753,1662.8387433700182,29.245408021044483,383.6885456783239,554.2795811233394,5.687151415174769,17.26451114322742,5.451897916594115,22.716409059821537
1162,0.019208870298981003,145.11669402258482,31.142666844181488,1634.8045249452643,28.67373088856869,384.14265804636426,544.9348416484215,5.691478883387661,17.277648057954902,5.451897916594115,22.72954597454902
1163,0.015238044850918389,145.18584595566116,31.182986641400685,1613.1201856385624,28.22992907924883,384.5907469868194,537.7067285461875,5.6954207028904325,17.289614257157652,6.224901842974484,23.514516100132134
1164,0.013919448384253436,145.24070291712445,31.223323662077462,1593.559051842947,27.831386024165887,385.033402278998,531.1863506143156,5.698549011830425,17.29911087868418,6.224901842974484,23.52401272165866
1165,0.012731553957369258,145.29081293130776,31.263675261500854,1575.9366357031372,27.47247007773424,385.4711624555822,525.3122119010458,5.70140765105821,17.30778886265184,6.224901842974484,23.532690705626322
1166,0.01165870846568834,145.33664652555427,31.30404018642542,1560.0208470310083,27.148418060929636,385.9045015797575,520.006949010336,5.704023195685842,17.315728883247896,6.224901842974484,23.54063072622238
1167,0.010687572798445217,145.37861787603075,31.344417306481194,1545.613879298635,26.85517326701568,386.3338387684516,515.2046264328784,5.7064190607360885,17.323002021562324,6.224901842974484,23.547903864536806
1168,0.009806707626895596,145.41709313810517,31.384805599677602,1532.5460790695652,26.589258692224263,386.7595460126376,510.84869302318833,5.708615965126689,17.329671174106938,6.224901842974484,23.55457301708142
1169,0.009006245832131221,145.45239728556197,31.425204140014223,1520.6710962810419,26.347676826291877,387.1819546504934,506.89036542701393,5.710632313047724,17.33579221056439,6.224901842974484,23.56069405353887
1170,0.008277631032728891,145.48481977055766,31.465612086827573,1509.862012070821,26.127829699062726,387.6013607649575,503.2873373569404,5.7124845099416905,17.341414933010288,6.224901842974484,23.56631677598477
1171,0.007613407074267598,145.51461924227547,31.506028675579355,1500.0082205233628,25.9274545386103,388.0180297151029,500.00274017445423,5.714187226228279,17.346583876503708,6.224901842974484,23.57148571947819
1172,0.0070070471926870215,145.54202750774283,31.54645320985019,1491.0128975227226,25.744571578584786,388.4321999644148,497.0042991742409,5.715753618915577,17.351338981833305,6.224901842974484,23.576240824807787
1173,0.006452814342808834,145.5672528776365,31.586885054348155,1482.7909309291488,25.577441405765168,388.8440863341173,494.2636436430496,5.717195519000116,17.35571616440849,6.224901842974484,23.580618007382974
1174,0.0059456462137725315,145.5904830092706,31.627323628776892,1475.2672162811946,25.424529861983768,389.2538827830843,491.7557387603982,5.718523590869062,17.359747798157375,6.224901842974484,23.584649641131858
1175,0.005481059952886306,145.6118873356402,31.667768402435907,1468.3752443805884,25.284478974780455,389.66176479541224,489.45841479352947,5.719747468630527,17.363463129385305,6.224901842974484,23.588364972359788
1176,0.005055072738573539,145.63161915147057,31.708218889448005,1462.055923655931,25.156082734469052,390.06789144087224,487.35197455197704,5.7208758733081515,17.366888632542988,6.224901842974484,23.59179047551747
1177,0.004664135186305578,145.64981741332943,31.74867464452645,1456.2565926657896,25.03826679389801,390.47240716105716,485.4188642219299,5.721916714067941,17.370048317521263,6.224901842974484,23.59495016049575
1178,0.004305075212404448,145.66660830000012,31.78913525920886,1450.9301875798449,24.93007136371933,390.87544332427376,483.64339585994827,5.722877176044731,17.37296399626629,6.224901842974484,23.59786583924077
1179,0.003975050471971757,145.6821065707648,31.829600358496464,1446.0345367445043,24.830636726597838,391.27711958448054,482.01151224816806,5.723763796862208,17.375655515071696,6.224901842974484,23.600557358046178
1180,0.003671507866851594,145.6964167524639,31.87006959784691,1441.5317600562014,24.73919091013544,391.67754507338503,480.5105866854005,5.724582533564689,17.37814095776373,6.224901842974484,23.603042800738216
1181,0.003392148915045947,145.70963418078458,31.91054266047653,1437.3877552386762,24.655039148819334,392.07681944984023,479.1292517462254,5.725338821378655,17.38043682408388,6.224901842974484,23.605338667058366
1182,0.0031349000046297856,145.72184591687875,31.95101925493454,1433.5717565490725,24.577554836247725,392.4750338266594,477.8572521830242,5.726037625480527,17.382558186840555,6.224901842974484,23.607460029815037
1183,0.0028978867379677894,145.73313155689542,31.99149911291701,1430.0559541434159,24.50617172484727,392.87227159169925,476.6853180478053,5.726683486751972,17.384518830808656,6.224901842974484,23.609420673783138
1184,0.002679411717129686,145.7435639491521,32.03198198729285,1426.8151644806528,24.440377174713674,393.2686091373883,475.60505482688427,5.727280562345053,17.38633137587341,6.224901842974484,23.611233218847893
1185,0.002477935237277228,145.75320983133378,32.07246765031792,1423.8265438607102,24.37970628867027,393.66411651068296,474.6088479535701,5.727832661749635,17.38800738652035,6.224901842974484,23.612909229494832
1186,0.00229205844785592,145.762130398188,32.112955892016465,1421.0693385706497,24.323736799112716,394.05885799361926,473.68977952354993,5.728343278948663,17.389557469449215,6.224901842974484,23.6144593124237
1187,0.0021205086165601078,145.7703818086003,32.15344651871185,1418.5246662262348,24.272084595190446,394.45289262312656,472.8415554087449,5.728815621158592,17.390991360821438,6.224901842974484,23.61589320379592
1188,0.0019621261920088856,145.77801563961992,32.19393935169077,1416.175323799766,24.224399797520345,394.8462746575154,472.05844126658866,5.729252634579125,17.39231800442871,6.224901842974484,23.617219847403195
1189,0.0018158534107843936,145.78507929391117,32.234434225987094,1414.0056185618532,24.18036330282648,395.23905399600477,471.33520618728437,5.72965702751528,17.393545621884765,6.224901842974484,23.618447464859248
1190,0.001680724235204717,145.79161636618997,32.27493098927322,1412.0012187684447,24.139683733345894,395.6312765567738,470.6670729228149,5.730031291183745,17.394681775787312,6.224901842974484,23.619583618761794
1191,0.001555855441706701,145.79766697343672,32.31542950084817,1410.1490214211321,24.10209473607758,396.0229846182797,470.04967380704403,5.730377718472583,17.395733426666958,6.224901842974484,23.62063526964144
1192,0.0014404387073937892,145.80326805302687,32.35592963071296,1408.4370348391674,24.067352585406976,396.4142171279572,469.47901161305583,5.7306984208869745,17.396706984429485,6.224901842974484,23.621608827403968
1193,0.0013337335652630477,145.80845363237347,32.39643125872482,1406.8542741221115,24.035234049650313,396.80500998188,468.9514247073705,5.7309953438831664,17.39760835490518,6.224901842974484,23.622510197879663
1194,0.0012350611177459312,145.8132550732084,32.436934273822814,1405.3906678655935,24.005534487900313,397.19539627850935,468.4635559551978,5.731270280766573,17.398442982039352,6.224901842974484,23.623344825013834
1195,0.0011437984141759805,145.8177012932323,32.47743857331815,1404.036974729665,23.978066148432088,397.5854065492676,468.01232490988826,5.73152488530779,17.399215886190845,6.224901842974484,23.62411772916533
1196,0.0010593734112008084,145.82181896752334,32.51794406224326,1402.7847086580705,23.952656644018038,397.97506896833926,467.59490288602353,5.731760683211248,17.399931698947466,6.224901842974484,23.624833541921948
1197,0.0009812604464367381,145.82563271180368,32.558450652754274,1401.6260717141065,23.92914758294188,398.3644095438154,467.20869057136883,5.731979082554822,17.40059469481755,6.224901842974484,23.62549653779203
1198,0.0009089761651906555,145.82916524941083,32.598958263582226,1400.5538936400733,23.907393337407154,398.75345229204873,466.8512978800244,5.732181383304738,17.401208820114423,6.224901842974484,23.626110663088905
1199,0.0008420758481449969,145.83243756360554,32.63946681952847,1399.5615773670795,23.88725993349612,399.1422193968729,466.52052578902646,5.732368785997835,17.40177771931317,6.224901842974484,23.626679562287652
1200,0.0007801500947597745,145.83546903665885,32.67997625100074,1398.6430498037175,23.86862404892537,399.5307313551517,466.2143499345725,5.732542399672784,17.402304759127475,6.224901842974484,23.627206602101957
1201,0.0007228218229916502,145.838277577,32.720486493585966,1397.7927173188823,23.85137210662561,399.91900710996254,465.9309057729607,5.732703249122685,17.402793050526363,6.224901842974484,23.627694893500845
1202,0.0006697435509279517,145.84087973556277,32.76099748765716,1397.0054254081626,23.835399453695533,400.3070641725759,465.6684751360542,5.73285228153346,17.403245468886393,6.224901842974484,23.62814731186088
1203,0.0006205949302176207,145.8432908123461,32.80150917801103,1396.2764220968252,23.820609616584193,400.6949187342695,465.4254740322751,5.732990372565532,17.403664672453864,6.224901842974484,23.62856651542835
1204,0.000575080504865066,145.8455249540949,32.84202151353415,1395.601324687064,23.806913624477705,401.0825857689048,465.20044156235474,5.7331183319301084,17.404053119272728,6.224901842974484,23.62895496224721
1205,0.0005329276721272603,145.84759524391242,32.88253444689499,1394.9760895043257,23.79422939383231,401.4700791271004,464.9920298347753,5.733236908506095,17.404413082718044,6.224901842974484,23.62931492569253
1206,0.0004938848249996487,145.84951378353207,32.923047934259905,1394.396984338237,23.782481167830746,401.8574116227499,464.79899477941234,5.733346795038884,17.404746665760122,6.224901842974484,23.629648508734604
1207,0.00045771965815370557,145.85129176890206,32.96356193503108,1393.8605633089671,23.771599005262107,402.24459511255793,464.6201877696557,5.733448632458118,17.405055814071957,6.224901842974484,23.629957657046443
1208,0.0004242176212556008,145.8529395596714,33.004076411604494,1393.3636439205152,23.761518313953495,402.63164056920255,464.45454797350504,5.733543013847845,17.405342328081467,6.224901842974484,23.63024417105595
1209,0.00039318050539389365,145.85446674310793,33.04459132914655,1392.9032860891136,23.752179424428558,403.01855814867173,464.3010953630379,5.733630488099197,17.405607874059932,6.224901842974484,23.630509717034418
1210,0.00036442514991592075,145.85588219292734,33.08510665538767,1392.4767729582609,23.743527199945326,403.40535725227124,464.1589243194203,5.733711563272828,17.405853994329362,6.224901842974484,23.630755837303845
1211,0.00033778225834547865,145.85719412346705,33.12562236043161,1392.0815933322895,23.735510679483113,403.79204658375244,464.0271977774298,5.733786709695762,17.406082116663622,6.224901842974484,23.630983959638105
1212,0.0003130953132618769,145.8584101395971,33.166138416579265,1391.7154255782707,23.728082750614437,404.17863420196863,463.9051418594236,5.7338563628149775,17.406293562951063,6.224901842974484,23.63119540592555
1213,0.00029021958107852485,145.85953728272483,33.2066547981657,1391.3761228617907,23.721199849519508,404.5651275694302,463.7920409539302,5.733920925828015,17.406489557180272,6.224901842974484,23.631391400154758
1214,0.0002690211985938627,145.86058207321673,33.24717148140957,1391.0616995959879,23.714821685684235,404.95153359709576,463.6872331986626,5.733980772109037,17.406671232804882,6.224901842974484,23.631573075779365
1215,0.0002493763340123032,145.86155054953167,33.28768844427385,1390.7703189954802,23.708910989072763,405.3378586857056,463.59010633182675,5.734036247447064,17.40683963953817,6.224901842974484,23.631741482512655
1216,0.00023117041586117676,145.8624483043341,33.32820566633688,1390.5002816376445,23.703433277786846,405.7241087639383,463.5000938792149,5.734087672111735,17.406995749624123,6.224901842974484,23.631897592598605
1217,0.002534657370244441,145.86328051783119,33.368723128673295,1387.4660247654463,23.64338810344318,406.10951599303985,462.48867492181546,5.7341353427604425,17.40714046362692,5.451897916594115,22.859038380221037
1218,0.002350109722895943,145.87240528436408,33.4092419739236,1384.72876256862,23.5878665981416,406.49416287153116,461.57625418953995,5.7346580432309295,17.408727227797332,5.451897916594115,22.86062514439145
1219,0.0021793893214042256,145.8808656793665,33.44976326155745,1382.196608932696,23.53650849092682,406.8781063740125,460.73220297756535,5.735142715249182,17.410198548824166,5.451897916594115,22.862096465418283
1220,0.002021405541898393,145.88871148092358,33.49028681394083,1379.853383608193,23.488984925606683,407.26139898057033,459.95112786939774,5.7355922040739165,17.41156306407211,5.451897916594115,22.863460980666225
1221,0.0018751614085795996,145.8959885408744,33.530812466721635,1377.6842959406615,23.44499534578228,407.64408906277606,459.2280986468872,5.736009131094019,17.412828731303208,5.451897916594115,22.864726647897324
1222,0.0017397445009747086,145.90273912194527,33.57134006778591,1375.6758099266592,23.40426473922974,408.02622123220016,458.55860330888635,5.736395912978023,17.414002886808998,5.451897916594115,22.865900803403115
1223,0.00161431888533512,145.9090022021488,33.61186947630315,1373.8155244693837,23.366541193587956,408.40783665566386,457.93850815646124,5.736754778973673,17.415092297926886,5.451897916594115,22.866990214521003
1224,0.0014981179364284838,145.914813750136,33.652400561852076,1372.0920668492397,23.331593722591702,408.78897334089976,457.36402228307986,5.737087786564795,17.41610321056979,5.451897916594115,22.868001127163907
1225,0.0013904379358191709,145.92020697470716,33.69293320361942,1370.4949977190454,23.299210328149783,409.1696663958217,456.8316659063485,5.7373968356657965,17.417041392316424,5.451897916594115,22.86893930891054
1226,0.0012906323493121269,145.92521255127608,33.733467289664695,1369.0147261795057,23.269196268628516,409.5499482642049,456.33824205983524,5.737683681511082,17.417912171539765,5.451897916594115,22.869810088133878
1227,0.001198106700129693,145.9298588277336,33.774002716245114,1367.642433696746,23.2413725079412,409.92984894023175,455.8808112322486,5.737949946377174,17.41872047299195,5.451897916594115,22.870618389586067
1228,0.001112313966080549,145.93417201185406,33.81453938719506,1366.370005797116,23.215574323610067,410.3093961640643,455.4566685990386,5.738197130258337,17.419470850212324,5.451897916594115,22.87136876680644
